incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
08-Sep-15,Illinois,Peoria,2100 block of West Starr Street,1,0,N/A,Accidental,Teen
06-Sep-15,Iowa,Allamakee (county),Hickory Creek Road,0,1,N/A,Accidental,Teen
06-Sep-15,Florida,Fort Myers,100 block of Lucille Avenue,0,1,N/A,Accidental,Teen
06-Sep-15,Louisiana,Lafayette,2401 N.W. Evangeline Thwy,0,1,N/A,Accidental,Teen
05-Sep-15,Pennsylvania,Harrisburg,Verbeke Street,0,1,N/A,Accidental,Teen
01-Sep-15,Florida,Orlando (Pine Hills),N/A,0,1,N/A,Accidental,Teen
29-Aug-15,Ohio,Bellefontaine,804 West Patterson Avenue,0,1,N/A,Accidental,Teen
24-Aug-15,Ohio,Cincinnati (North College Hill),1900 block of Goodman Avenue,0,1,N/A,Accidental,Teen
22-Aug-15,New Jersey,Mount Laurel,3300 block of Marne Highway,0,1,N/A,Accidental,Teen
22-Aug-15,Alaska,Anchorage,2500 block of Kona Lane,0,1,N/A,Accidental,Teen
21-Aug-15,Idaho,Mountain Home,N/A,0,1,N/A,Accidental,Teen
21-Aug-15,Indiana,Brooklyn,N/A,0,1,N/A,Accidental,Teen
19-Aug-15,California,Garden Grove,14000 block of Hope Street,0,1,N/A,Accidental,Teen
19-Aug-15,Pennsylvania,Pittsburgh,2600 block of Perrysville Avenue,0,1,N/A,Accidental,Teen
18-Aug-15,Texas,San Angelo,1802 Beacon Street,0,1,N/A,Accidental,Teen
14-Aug-15,Indiana,Peru,901 Apache Drive,0,1,N/A,Accidental,Teen
14-Aug-15,Tennessee,Greeneville,2733 Poplar Springs Road,0,1,N/A,Accidental,Teen
13-Aug-15,Alaska,Delta Junction,N/A,0,1,N/A,Accidental,Teen
12-Aug-15,Kansas,Wichita,2000 block of West Rita,0,1,N/A,Accidental,Teen
08-Aug-15,Florida,Boca Raton,3100 Airport Road,0,1,N/A,Accidental,Teen
04-Aug-15,West Virginia,Charleston (Cross Lanes),100 Drexel Place,0,1,N/A,Accidental,Teen
04-Aug-15,Illinois,Chicago,6700 block of South Western Avenue,0,1,N/A,Accidental,Teen
04-Aug-15,Missouri,Park Hills,6100 block of Glore Road,0,1,N/A,Accidental,Teen
04-Aug-15,Tennessee,Chattanooga,Hughes Avenue,0,1,N/A,Accidental,Teen
03-Aug-15,New Jersey,Millville,700 block of Mulberry Street,0,1,N/A,Accidental,Teen
02-Aug-15,Florida,Fort Lauderdale (Davie),7791 N.W. 34th St,0,1,N/A,Accidental,Teen
31-Jul-15,Tennessee,Nashville,Hampton Street,0,1,N/A,Accidental,Teen
30-Jul-15,Alabama,Birmingham,5000 block of Avenue N,0,1,N/A,Accidental,Teen
30-Jul-15,Arkansas,White (county),N. Vinity Road,0,1,N/A,Accidental,Teen
29-Jul-15,South Carolina,Duncan,Sunny Ray Drive,0,1,N/A,Accidental,Teen
27-Jul-15,Louisiana,New Orleans,7500 block of Benson Street,0,1,N/A,Accidental,Teen
25-Jul-15,Ohio,Gallia (county),Clay Lick Road,0,1,N/A,Accidental,Teen
24-Jul-15,Kansas,Wichita,700 block of South Hunter,0,1,N/A,Accidental,Teen
24-Jul-15,Tennessee,Tullahoma,Avondale Drive,0,1,N/A,Accidental,Teen
23-Jul-15,Wisconsin,Madison,300 block of Wyalusing Drive,0,1,N/A,Accidental,Teen
23-Jul-15,Texas,Weslaco,6th Street and Louisiana,0,1,N/A,Accidental,Teen
23-Jul-15,Ohio,Pike (county),2733 SR 41,0,1,N/A,Accidental,Teen
22-Jul-15,Kansas,Olathe,600 block of East Welston Avenue,0,1,N/A,Accidental,Teen
18-Jul-15,Ohio,Columbus,Robinwood Park,0,1,N/A,Accidental,Teen
15-Jul-15,Ohio,Dayton (Trotwood),N/A,0,1,N/A,Accidental,Teen
15-Jul-15,Illinois,Aurora,N/A,0,2,N/A,Accidental,Teen
09-Jul-15,Colorado,Aurora,1000 block of North Vaughn Street,0,1,N/A,Accidental,Teen
05-Jul-15,Ohio,Cincinnati,Virgil Road,0,1,N/A,Accidental,Teen
02-Jul-15,Texas,Dallas,Coit Road,0,1,N/A,Accidental,Teen
01-Jul-15,Kentucky,Lexington,South Broadway and Cedar Street,0,1,N/A,Accidental,Teen
28-Jun-15,New Mexico,Roswell,1901 S Sunset Avenue,0,1,N/A,Accidental,Teen
26-Jun-15,Illinois,Joliet,400 block of Mississippi Avenue,0,1,N/A,Accidental,Teen
26-Jun-15,California,Fresno,Fresno Street and McKinley Avenue,0,1,N/A,Accidental,Teen
24-Jun-15,Arkansas,Little Rock,Fulton St,0,1,N/A,Accidental,Teen
21-Jun-15,Michigan,Pontiac,Barkell Street and Tennyson,0,1,N/A,Accidental,Teen
21-Jun-15,Georgia,Lagrange,400 block of Revis Street,0,1,N/A,Accidental,Teen
17-Jun-15,New York,Staten Island,Bay and Sands Street,0,1,N/A,Accidental,Teen
17-Jun-15,Pennsylvania,Pittsburgh,300-block of Jacunda Street,0,1,N/A,Accidental,Teen
16-Jun-15,Florida,Lake Worth,Mee Court,0,1,N/A,Accidental,Teen
12-Jun-15,Nevada,Las Vegas,Lamb Boulevard and Vegas Valley Drive,0,1,N/A,Accidental,Teen
10-Jun-15,Wisconsin,Hatley,Esker Road,0,1,N/A,Accidental,Teen
07-Jun-15,Ohio,Lebanon,Wilmington Road,0,1,N/A,Accidental,Teen
07-Jun-15,Oregon,Portland,9100 Southeast Powell Boulevard,0,1,N/A,Accidental,Teen
04-Jun-15,Washington,Tacoma (Parkland),400 block of 111th Street Court East,0,1,N/A,Accidental,Teen
02-Jun-15,New York,Staten Island,225 Park Hill Avenue,0,1,N/A,Accidental,Teen
30-May-15,Tennessee,Memphis,8100 block of Waterford Circle,0,1,N/A,Accidental,Teen
28-May-15,California,Vacaville,200 block of Cedar Street,0,1,N/A,Accidental,Teen
27-May-15,North Carolina,Kinston,N/A,0,2,N/A,Accidental,Teen
26-May-15,Louisiana,Baton Rouge,N/A,0,1,N/A,Accidental,Teen
25-May-15,South Carolina,Rock Hill,Crawford Road,0,1,N/A,Accidental,Teen
21-May-15,Kansas,Sedgwick (county),11100 block of West 95th Street South,0,1,N/A,Accidental,Teen
17-May-15,North Carolina,Stokes,Highway 30,0,1,N/A,Accidental,Teen
15-May-15,Tennessee,Centerville,3800 block of Swan Creek Road,0,1,N/A,Accidental,Teen
15-May-15,Louisiana,Baton Rouge,Rose Garden Drive,0,1,N/A,Accidental,Teen
12-May-15,Illinois,Chicago,8800 block of South Saginaw,0,1,N/A,Accidental,Teen
05-May-15,Utah,West Valley City,3200 South and 5100 West,0,1,N/A,Accidental,Teen
04-May-15,California,Gilroy,500 block of El Cerrito Way,0,1,N/A,Accidental,Teen
02-May-15,Pennsylvania,Upper Darby,7000 block of Ruskin Lane,0,1,N/A,Accidental,Teen
02-May-15,California,Marysville (Linda),1900 block of Fernwood Drive,0,2,N/A,Accidental,Teen
26-Apr-15,Georgia,Columbus,7000 block of Doris Drive,0,1,N/A,Accidental,Teen
21-Apr-15,New York,Yonkers,82 Chester Place,0,1,N/A,Accidental,Teen
19-Apr-15,Texas,Katy,24918 Falcon Hollow Ln,0,1,N/A,Accidental,Teen
18-Apr-15,Virginia,Spotsylvania  Courthouse,N/A,0,1,N/A,Accidental,Teen
17-Apr-15,Louisiana,Mandeville,100 block of Carroll Street,0,1,N/A,Accidental,Teen
15-Apr-15,Illinois,Chicago,1600 block of North Austin Boulevard,0,1,N/A,Accidental,Teen
13-Apr-15,Michigan,Pennfield,100 block of Clarence Boulevard,0,1,N/A,Accidental,Teen
04-Apr-15,New York,Brooklyn,Sterling Place,0,1,N/A,Accidental,Teen
28-Mar-15,Illinois,Champaign,1700 block of Clover Lane,0,1,N/A,Accidental,Teen
27-Mar-15,Georgia,Atlanta,600 block of McAfee Street,0,1,N/A,Accidental,Teen
26-Mar-15,Arizona,Phoenix,44th Street and Southern Avenue,0,1,N/A,Accidental,Teen
25-Mar-15,Michigan,Southfield,23000 block of Lake Ravines Drive,0,1,N/A,Accidental,Teen
24-Mar-15,Virginia,Richmond,3100 block of Enslow Avenue,0,1,N/A,Accidental,Teen
23-Mar-15,Illinois,Chicago,5800 block of South King Drive,0,1,N/A,Accidental,Teen
21-Mar-15,New Hampshire,Manchester,91 West Street,0,1,N/A,Accidental,Teen
21-Mar-15,Pennsylvania,Philadelphia,6000 block of Charles Street,0,1,N/A,Accidental,Teen
20-Mar-15,New York,Brooklyn,71st Street,0,1,N/A,Accidental,Teen
20-Mar-15,Alaska,Anchorage,1300 block of Chirikof Court,0,1,N/A,Accidental,Teen
19-Mar-15,Virginia,Petersburg,N/A,0,1,N/A,Accidental,Teen
15-Mar-15,New Jersey,Camden,3000 block of Lemuel Avenue,0,1,N/A,Accidental,Teen
09-Mar-15,Minnesota,Minneapolis (Coon Rapids),11291 Robinson Drive NW,1,1,N/A,Accidental,Teen
07-Mar-15,Oklahoma,Tulsa,East Admiral Place and South 119th East Avenue,0,1,N/A,Accidental,Teen
06-Mar-15,California,Tulare County,Road 148 and Avenue 208,0,1,N/A,Accidental,Teen
05-Mar-15,Ohio,Canal Winchester,5600 block of Gatling Drive,0,1,N/A,Accidental,Teen
05-Mar-15,Texas,Fort Worth,2300 block of Northeast 37th St.,0,1,N/A,Accidental,Teen
05-Mar-15,California,Poplar,Avenue 208 and Road 148,0,1,N/A,Accidental,Teen
02-Mar-15,Indiana,Delaware County,500 block of N. Northwood Drive,0,1,N/A,Accidental,Teen
01-Mar-15,Illinois,Chicago,5200 block of W. Fullerton Avenue,0,1,N/A,Accidental,Teen
27-Feb-15,Georgia,Columbus,501 29th Street,0,1,N/A,Accidental,Teen
23-Feb-15,Florida,Jacksonville,1605 N. Myrtle Avenue,0,1,N/A,Accidental,Teen
21-Feb-15,Utah,Warner Valley,N/A,0,1,N/A,Accidental,Teen
17-Feb-15,Arizona,Phoenix,43rd Avenue and Thomas,0,1,N/A,Accidental,Teen
17-Feb-15,Alabama,Piedmont,Foskett Street,0,1,N/A,Accidental,Teen
16-Feb-15,Missouri,Platte City,12000 block of Farmers Lane,0,1,N/A,Accidental,Teen
16-Feb-15,Indiana,Wakarusa,28000 block of County Road 42,0,1,N/A,Accidental,Teen
14-Feb-15,California,Covina,500 block of Rimsdale Avenue,0,1,N/A,Accidental,Teen
09-Feb-15,Maryland,Randallstown,9600 block of Southall Road,0,1,N/A,Accidental,Teen
07-Feb-15,Texas,San Antonio,5800 block of Midcrown Drive,0,1,N/A,Accidental,Teen
04-Feb-15,North Carolina,Leland,Basin Street,0,1,N/A,Accidental,Teen
30-Jan-15,Illinois,Marengo,400 block of Hale Street,0,1,N/A,Accidental,Teen
30-Jan-15,Louisiana,New Roads,Carver Street,0,1,N/A,Accidental,Teen
28-Jan-15,Florida,Miami,100 block of Northwest 77th Street,0,1,N/A,Accidental,Teen
28-Jan-15,Ohio,Cincinnati,3300 block of Reading Road,0,1,N/A,Accidental,Teen
23-Jan-15,Florida,Naples,300 block of 11th Street Southwest,0,1,N/A,Accidental,Teen
22-Jan-15,Nebraska,Buffalo County,85th Road,0,1,N/A,Accidental,Teen
18-Jan-15,Kansas,Delia,North of 118th and B Road,0,1,N/A,Accidental,Teen
18-Jan-15,California,Fresno,Woodrow and Woodward Avenues,0,1,N/A,Accidental,Teen
17-Jan-15,Georgia,Carlton,N/A,0,1,N/A,Accidental,Teen
08-Jan-15,Virginia,Danville,100 block of Swanson Street,0,1,N/A,Accidental,Teen
07-Jan-15,Texas,Medina County,County Road 3823,0,1,N/A,Accidental,Teen
07-Jan-15,Louisiana,Shreveport,3500 block of Sumner Street,0,1,N/A,Accidental,Teen
05-Jan-15,Alaska,Fairbanks,1919 Lathrop Street Suite 123,0,2,N/A,Accidental,Teen
03-Jan-15,Virginia,Hiltons,4155 AP Carter Highway,0,1,N/A,Accidental,Teen
02-Jan-15,Oregon,Prineville,Northeast Seventh Street,0,1,N/A,Accidental,Teen
02-Jan-15,Connecticut,Plainfield,40 Palmer Lane,0,1,N/A,Accidental,Teen
31-Dec-14,Texas,Navasota,N/A,0,1,N/A,Accidental,Teen
30-Dec-14,Texas,Dayton,FM 1409 and County Road 460,0,1,N/A,Accidental,Teen
30-Dec-14,Ohio,Sharonville,2300 East Kemper Road,0,2,N/A,Accidental,Teen
26-Dec-14,Wisconsin,Madison,914 W. Badger Road,0,1,N/A,Accidental,Teen
26-Dec-14,West Virginia,Cameron,North Avenue,1,1,N/A,Accidental,Teen
25-Dec-14,Michigan,Detroit,4100 block of Virginia Park,1,0,N/A,Accidental,Teen
23-Dec-14,Tennessee,Memphis,Elvis Presley Boulevard and Ledger Road,0,1,N/A,Accidental,Teen
20-Dec-14,North Carolina,White Oak,Chatham Road,0,1,N/A,Accidental,Teen
20-Dec-14,Mississippi,Meridian,N/A,0,1,N/A,Accidental,Teen
16-Dec-14,Washington,Snohomish,12400 block of Admiralty Way,0,1,N/A,Accidental,Teen
14-Dec-14,Alabama,Smiths Station,N/A,0,1,N/A,Accidental,Teen
06-Dec-14,Florida,Jacksonville,N/A,0,1,N/A,Accidental,Teen
06-Dec-14,Florida,Mary Esther,N/A,0,1,N/A,Accidental,Teen
06-Dec-14,South Dakota,Sioux Falls,5521 E. Arrowhead Parkway,0,1,N/A,Accidental,Teen
02-Dec-14,Arkansas,Widener,N/A,0,1,N/A,Accidental,Teen
30-Nov-14,Texas,Houston,4702 West Magnum Rd.,0,1,N/A,Accidental,Teen
29-Nov-14,Texas,Houston,4700 block of West Mangum Road,0,1,N/A,Accidental,Teen
29-Nov-14,Illinois,Chicago,1600 block of North Monticello Avenue ,0,1,N/A,Accidental,Teen
29-Nov-14,Wisconsin,Manitowoc County,N/A,0,1,N/A,Accidental,Teen
24-Nov-14,Florida,Indian River County,7900 block of 37th Street,0,1,N/A,Accidental,Teen
23-Nov-14,Delaware,Wilmington,West 28th Street,0,1,N/A,Accidental,Teen
16-Nov-14,Kentucky,Lexington,500 block of Judy Lane,0,1,N/A,Accidental,Teen
16-Nov-14,Maine,Oxford,Gladys Lane,0,1,N/A,Accidental,Teen
15-Nov-14,Oklahoma,Velma,N/A,0,1,N/A,Accidental,Teen
09-Nov-14,Florida,Miami Gardens,2100 block of NW 22 Avenue,0,1,N/A,Accidental,Teen
09-Nov-14,Ohio,Cleveland,13301 Eaglesmere Ave,0,1,N/A,Accidental,Teen
08-Nov-14,Maryland,Keedysville,Dogstreet Road,0,1,N/A,Accidental,Teen
02-Nov-14,Kansas,Clay County,N/A,0,1,N/A,Accidental,Teen
01-Nov-14,Iowa,Dallas Center,N/A,0,1,N/A,Accidental,Teen
30-Oct-14,California,Desert Hot Springs,Estrella Avenue ,0,2,N/A,Accidental,Teen
27-Oct-14,Pennsylvania,Tyrone,N/A,0,1,N/A,Accidental,Teen
26-Oct-14,Montana,Butte,Telegraph Gulch Road,0,1,N/A,Accidental,Teen
26-Oct-14,Illinois,Chicago,3200 block of South Kedvale,0,1,N/A,Accidental,Teen
25-Oct-14,North Dakota,Cayuga,N/A,0,1,N/A,Accidental,Teen
24-Oct-14,New York,Ledyard,1320 Levanna Road,0,1,N/A,Accidental,Teen
23-Oct-14,North Carolina,Hendersonville,308 Resort Street,0,1,N/A,Accidental,Teen
22-Oct-14,New Jersey,Newark,100 block of Hillside Avenue,0,2,N/A,Accidental,Teen
21-Oct-14,Tennessee,Memphis,1900 East Raines Road,0,1,N/A,Accidental,Teen
18-Oct-14,Florida,Fort Myers,1600 block of Meadowview Circle,0,1,N/A,Accidental,Teen
16-Oct-14,North Carolina,Margarettsville,Mount Carmel Road,0,1,N/A,Accidental,Teen
13-Oct-14,Florida,Orlando,2700 block of Castle Oak Avenue,0,1,N/A,Accidental,Teen
11-Oct-14,Michigan,Lansing,N/A,0,1,N/A,Accidental,Teen
10-Oct-14,Florida,Ocala,N/A,0,2,N/A,Accidental,Teen
09-Oct-14,South Carolina,Greenville,515 Webster Road,0,1,N/A,Accidental,Teen
08-Oct-14,South Carolina,Blenheim,Stoneaway Lane,0,2,N/A,Accidental,Teen
06-Oct-14,Illinois,Chicago,4600 block of South Drexel Avenue,0,0,N/A,Accidental,Teen
05-Oct-14,Washington,Spokane,1700 block of E. Vanetta,0,1,N/A,Accidental,Teen
30-Sep-14,Ohio,Vandalia,Dog Leg Road,0,2,N/A,Accidental,Teen
26-Sep-14,Ohio,Columbus,2400 block of Plum Street,0,2,N/A,Accidental,Teen
24-Sep-14,Alabama,Tuscaloosa,500 block of 34th Avenue,0,1,N/A,Accidental,Teen
20-Sep-14,Delaware,Wilmington,Second and West Streets,0,1,N/A,Accidental,Teen
18-Sep-14,Illinois,Chicago,1300 block of North Cleveland Avenue,1,1,N/A,Accidental,Teen
17-Sep-14,Alaska,Delta Junction,N/A,0,1,N/A,Accidental,Teen
17-Sep-14,Alabama,Birmingham,2700 block of 35th Avenue North,0,3,N/A,Accidental,Teen
15-Sep-14,Pennsylvania,Philadelphia,Marvine Street and W. Venango Street near 11th Street,0,1,N/A,Accidental,Teen
15-Sep-14,Pennsylvania,Philadelphia,3600 block of North Marvine St,0,1,N/A,Accidental,Teen
12-Sep-14,Arkansas,Siloam Springs,S Seward St.,0,1,N/A,Accidental,Teen
10-Sep-14,Indiana,Muncie,300 block of East Ninth Street,0,1,N/A,Accidental,Teen
10-Sep-14,Georgia,Savannah,100 block of Chippewa Drive,0,1,N/A,Accidental,Teen
05-Sep-14,New Jersey,Newark,Ridgewood and Clinton avenues,0,1,N/A,Accidental,Teen
05-Sep-14,Maryland,Bel Air,Colonial Court,0,1,N/A,Accidental,Teen
01-Sep-14,Indiana,Gary,2100 block of Polk Street,0,1,N/A,Accidental,Teen
01-Sep-14,Mississippi,Meridian,2428 Old Marion Rd,0,1,N/A,Accidental,Teen
29-Aug-14,Michigan,Muskegon,80 W Southern Ave,0,1,N/A,Accidental,Teen
24-Aug-14,California,Sacramento,N/A,0,1,N/A,Accidental,Teen
21-Aug-14,Texas,Pipe Creek,Mountain View Lane,0,1,N/A,Accidental,Teen
21-Aug-14,Washington,Longview,26th Avenue ,0,1,N/A,Accidental,Teen
14-Aug-14,Washington,Longview,200 block of 26th Avenue,0,1,N/A,Accidental,Teen
13-Aug-14,Kansas,Pratt,Lemon Park,0,1,N/A,Accidental,Teen
13-Aug-14,Mississippi,Tippah County,N/A,0,1,N/A,Accidental,Teen
12-Aug-14,Virginia,Winchester,400 block of Lily's Way,0,1,N/A,Accidental,Teen
11-Aug-14,Ohio,Cincinnati,1200 block of Fairbanks Avenue,0,1,N/A,Accidental,Teen
10-Aug-14,Texas,Conroe,1100 South Seventh,0,1,N/A,Accidental,Teen
08-Aug-14,Louisiana,Shreveport,2900 block of Hattie Street,0,1,N/A,Accidental,Teen
25-Nov-16,Texas,Port Arthur,5200 block of Gulfway Drive,0,1,N/A,Intentional,Teen
24-Nov-16,Illinois,Chicago,4900 block of West Wrightwood,0,2,N/A,Intentional,Teen
24-Nov-16,Illinois,Chicago,1400 block of North Massasoit,0,1,N/A,Intentional,Teen
23-Nov-16,Mississippi,Olive Branch,928 Cross Road,0,4,N/A,Intentional,Teen
23-Nov-16,Ohio,Cincinnati (Walnut Hills),900 block of Yale Avenue,0,1,N/A,Intentional,Teen
23-Nov-16,Florida,Bradenton,6032 9th Street East,0,1,N/A,Intentional,Teen
22-Nov-16,New Jersey,Newark,18th Ave and Alexander St,1,1,N/A,Intentional,Teen
22-Nov-16,Louisiana,Lafayette,500 block of South Bienville Street,0,1,N/A,Intentional,Teen
22-Nov-16,Florida,Miami,Northwest 17th Avenue and Northwest 31st Street,1,2,N/A,Intentional,Teen
22-Nov-16,Illinois,Chicago,3541 South California,0,3,N/A,Intentional,Teen
22-Nov-16,California,Los Angeles,1400 block of East 51st Street,1,3,N/A,Intentional,Teen
22-Nov-16,Florida,Miami,11200 block of Southwest 220th Terrace,0,1,N/A,Intentional,Teen
22-Nov-16,Louisiana,Baton Rouge,2200 block of 73rd Street,0,1,N/A,Intentional,Teen
22-Nov-16,Ohio,Columbus,1480 West Broad Street,1,1,N/A,Intentional,Teen
21-Nov-16,Virginia,Triangle,Olde Port Ln and Graham Park Rd,0,1,N/A,Intentional,Teen
21-Nov-16,California,San Bernardino,6900 block of Tippecanoe Avenue,0,1,N/A,Intentional,Teen
21-Nov-16,Arkansas,Little Rock,5103 Asher Ave.,0,3,N/A,Intentional,Teen
21-Nov-16,Illinois,Chicago,1300 block of South Homan,1,1,N/A,Intentional,Teen
21-Nov-16,Texas,Baytown,400 block of William Avenue,0,3,N/A,Intentional,Teen
21-Nov-16,Louisiana,New Orleans,Mardi Gras Street and Nunez Street,0,1,N/A,Intentional,Teen
21-Nov-16,Illinois,Chicago,1300 block of South Karlov,0,1,N/A,Intentional,Teen
21-Nov-16,Pennsylvania,Philadelphia,4400 block of North Gratz Street,0,1,N/A,Intentional,Teen
20-Nov-16,New Jersey,Trenton,100 Block of Oakland St,0,1,N/A,Intentional,Teen
20-Nov-16,New Jersey,Trenton,Stuyvesant and Hoffman avenues,0,1,N/A,Intentional,Teen
20-Nov-16,Connecticut,Bridgeport,Atlantic Avenue,0,1,N/A,Intentional,Teen
20-Nov-16,Arkansas,Little Rock,11810 Pleasant Ridge Rd,0,1,N/A,Intentional,Teen
20-Nov-16,Ohio,Findlay,1800 North Blanchard Street,0,1,N/A,Intentional,Teen
19-Nov-16,Virginia,Hampton,2201 Todds Lane,0,1,N/A,Intentional,Teen
19-Nov-16,Illinois,Pembroke Township,13500E block of 2000S Road,0,1,N/A,Intentional,Teen
19-Nov-16,California,San Diego,3600 block of Altadena Avenue,0,1,N/A,Intentional,Teen
19-Nov-16,California,Farmersville,500 block of East Front Street,0,2,N/A,Intentional,Teen
19-Nov-16,Florida,Palm Beach (county),West 36th Street and President Barack Obama Hwy,0,3,N/A,Intentional,Teen
19-Nov-16,Illinois,Chicago,1400 block of North Latrobe,1,1,N/A,Intentional,Teen
19-Nov-16,Mississippi,Gulfport,50 block of 52nd Street,0,1,N/A,Intentional,Teen
18-Nov-16,South Carolina,Clearwater,1022 Fairview Road,1,1,N/A,Intentional,Teen
18-Nov-16,New Jersey,Trenton,Elmhurst Ave,0,1,N/A,Intentional,Teen
18-Nov-16,Illinois,Danville,Plum and Griggs,0,1,N/A,Intentional,Teen
18-Nov-16,Illinois,Chicago,5000 block of West Wabansia,0,4,N/A,Intentional,Teen
18-Nov-16,Arkansas,Little Rock,Baseline Road,0,1,N/A,Intentional,Teen
18-Nov-16,Virginia,Danville,200 block of Kemper Road,1,2,N/A,Intentional,Teen
17-Nov-16,Tennessee,Dyersburg,160 Longfellow,1,7,N/A,Intentional,Teen
17-Nov-16,Illinois,Chicago,3900 block of West Grenshaw,0,1,N/A,Intentional,Teen
16-Nov-16,Illinois,Chicago,2100 block of South California,0,1,N/A,Intentional,Teen
16-Nov-16,Louisiana,New Orleans,5600 block of Pauline Drive,0,1,N/A,Intentional,Teen
16-Nov-16,Delaware,Wilmington,Linden and S. Van Buren,0,1,N/A,Intentional,Teen
16-Nov-16,California,Berkeley,1260 Allston Way,0,2,N/A,Intentional,Teen
15-Nov-16,Georgia,Albany,1500 block Avalon Avenue,0,1,N/A,Intentional,Teen
15-Nov-16,Texas,San Antonio,400 block of Brookview Drive,0,1,N/A,Intentional,Teen
15-Nov-16,Michigan,Alcona (county),N/A,0,1,N/A,Intentional,Teen
14-Nov-16,Pennsylvania,Philadelphia,2000 block of South 60th Street,0,1,N/A,Intentional,Teen
14-Nov-16,Virginia,Newport News,7400 block of River Road,0,1,N/A,Intentional,Teen
14-Nov-16,Oklahoma,Tulsa,11th Street and 129th East Avenue,0,1,N/A,Intentional,Teen
14-Nov-16,Illinois,Joliet,200 block of North Hickory Street,0,3,N/A,Intentional,Teen
14-Nov-16,Delaware,Wilmington,8th and N. Madison streets,0,1,N/A,Intentional,Teen
14-Nov-16,Louisiana,Lafayette,2000 block of Moss Street,0,1,N/A,Intentional,Teen
13-Nov-16,Virginia,Richmond,1300 block of Coalter Street,0,1,N/A,Intentional,Teen
13-Nov-16,Vermont,South Royalton (Royalton),Gage Rd,0,1,N/A,Intentional,Teen
13-Nov-16,Oregon,Lebanon,36400 block of Gore Drive,0,1,N/A,Intentional,Teen
13-Nov-16,Indiana,Vevay,Ashland Cove Road,0,1,N/A,Intentional,Teen
13-Nov-16,Illinois,Chicago,6300 block of South King Drive,0,2,N/A,Intentional,Teen
13-Nov-16,Louisiana,New Iberia,600 block of Ambassador W. Lemelle Drive,0,1,N/A,Intentional,Teen
13-Nov-16,New Jersey,Paterson,Fair Street,0,1,N/A,Intentional,Teen
12-Nov-16,Connecticut,Bridgeport,2500 Park Avenue,0,5,N/A,Intentional,Teen
12-Nov-16,Kentucky,Louisville,1600 St. Catherine Street,0,1,N/A,Intentional,Teen
12-Nov-16,New Hampshire,Nashua,N/A,0,1,N/A,Intentional,Teen
12-Nov-16,North Carolina,Kinston,900 block of West Vernon Ave.,0,1,N/A,Intentional,Teen
12-Nov-16,Michigan,Grand Rapids,Griggs Street,0,1,N/A,Intentional,Teen
12-Nov-16,Illinois,Springfield,1600 block of South First Street,0,2,N/A,Intentional,Teen
12-Nov-16,Illinois,Chicago,8700 block of South Racine,0,1,N/A,Intentional,Teen
11-Nov-16,Wisconsin,Oconto (county),N/A,0,1,N/A,Intentional,Teen
11-Nov-16,Virginia,Newport News,Roseman Court and Beechmont Drive,0,1,N/A,Intentional,Teen
11-Nov-16,Illinois,Rockford,900 N Rockton Ave,1,1,N/A,Intentional,Teen
11-Nov-16,Tennessee,Columbia,200 block of Bullock St,0,1,N/A,Intentional,Teen
11-Nov-16,Ohio,Columbus,1300 block of East 5th Ave,0,1,N/A,Intentional,Teen
11-Nov-16,Georgia,Dekalb (county),County Road 9055,0,2,N/A,Intentional,Teen
11-Nov-16,New Jersey,Trenton,1 Kingsbury Square,0,1,N/A,Intentional,Teen
11-Nov-16,Massachusetts,Boston,82 River St,0,1,N/A,Intentional,Teen
11-Nov-16,Michigan,Detroit,McGraw and Proctor,1,1,N/A,Intentional,Teen
11-Nov-16,Alabama,Albertville,County Road 9055,0,2,N/A,Intentional,Teen
10-Nov-16,Maryland,Annapolis,1100 block of Frederick Douglass Street,0,1,N/A,Intentional,Teen
10-Nov-16,Kansas,Council Grove,7th and Main Street,0,1,N/A,Intentional,Teen
10-Nov-16,Illinois,Chicago,Waukegan Avenue and Orchard Lane,0,1,N/A,Intentional,Teen
10-Nov-16,Illinois,Chicago,3800 block of West Wilcox,0,1,N/A,Intentional,Teen
10-Nov-16,Georgia,Savannah,Yemessee Rd.,0,1,N/A,Intentional,Teen
09-Nov-16,Illinois,Chicago,600 block of South Karlov,0,1,N/A,Intentional,Teen
09-Nov-16,Virginia,Richmond,2800 block of Dunn Avenue,0,1,N/A,Intentional,Teen
09-Nov-16,Illinois,Rockford,400 S Day Ave,0,1,N/A,Intentional,Teen
09-Nov-16,Illinois,Chicago,100 block of Springfield,0,1,N/A,Intentional,Teen
09-Nov-16,Illinois,Chicago,3000 block of West Lexington,0,1,N/A,Intentional,Teen
09-Nov-16,Illinois,Chicago,2800 block of South Trumbull,0,1,N/A,Intentional,Teen
08-Nov-16,Illinois,Chicago,1800 block of West 45th Street,0,1,N/A,Intentional,Teen
07-Nov-16,Tennessee,Knoxville,509 Vista Glen Way,0,1,N/A,Intentional,Teen
07-Nov-16,Pennsylvania,Philadelphia,2100 block of Firth Street,0,1,N/A,Intentional,Teen
07-Nov-16,Indiana,Gary,4899 Georgia St,0,1,N/A,Intentional,Teen
07-Nov-16,Louisiana,New Iberia,600 block of Hopkins Street,0,1,N/A,Intentional,Teen
06-Nov-16,Maryland,Baltimore,3500 block of 4th St.,0,1,N/A,Intentional,Teen
