incidentDate,state,cityOrCounty,address,killed,injured,operations: d.operations,type,age
02-Apr-16,Alabama,Birmingham (Ensley),Warrior Road,0,2,N/A,Intentional,Child
02-Apr-16,Texas,Tyler,3200 block of Chandler Hwy,0,2,N/A,Intentional,Child
01-Apr-16,Tennessee,Memphis,Wooddale Avenue and Boxdale Street,0,1,N/A,Intentional,Child
28-Mar-16,Illinois,Chicago,7600 block of South St. Lawrence Avenue,0,1,N/A,Intentional,Child
27-Mar-16,New York,Syracuse,300 block of Tioga Street,1,1,N/A,Intentional,Child
26-Mar-16,Maryland,Dundalk,7300 block of School Avenue,0,2,N/A,Intentional,Child
25-Mar-16,California,Concord,2900 block of La Salle Drive,0,1,N/A,Intentional,Child
25-Mar-16,Tennessee,Memphis,3400 block of Winchester,0,1,N/A,Intentional,Child
25-Mar-16,Texas,San Angelo,5751 Green Hill Road,0,1,N/A,Intentional,Child
24-Mar-16,Alabama,Birmingham,7700 block of 2nd Avenue South,0,1,N/A,Intentional,Child
23-Mar-16,Kentucky,Louisville,600 block of South 10th Street,0,1,N/A,Intentional,Child
22-Mar-16,Texas,La Marque,300 block of Poplar,0,2,N/A,Intentional,Child
21-Mar-16,Georgia,Lithonia,2859 Panola Road,0,1,N/A,Intentional,Child
15-Mar-16,Missouri,Saint Louis,Pleasant Street and Bailey Avenue,0,1,N/A,Intentional,Child
15-Mar-16,Oklahoma,Oklahoma City,7550 N.W. 10th Street,0,1,N/A,Intentional,Child
12-Mar-16,Georgia,Lawrenceville,Cannonball Court,0,1,N/A,Intentional,Child
12-Mar-16,Florida,Fort Mc Coy (Fort McCoy),1501 NE 231 Avenue,0,6,N/A,Intentional,Child
10-Mar-16,Wyoming,Cheyenne,5000 Ogallala Place,0,1,N/A,Intentional,Child
10-Mar-16,Florida,Saint Petersburg (St Petersburg),1200 block of 10 Avenue South,0,2,N/A,Intentional,Child
08-Mar-16,Ohio,Sandusky,1500 block of Columbus Ave,0,1,N/A,Intentional,Child
08-Mar-16,California,Watsonville,300 block of Ford Street,0,1,N/A,Intentional,Child
07-Mar-16,Ohio,Lorain,1900 block of G Street,0,1,N/A,Intentional,Child
07-Mar-16,California,Sacramento,7600 block of Countryfield Drive,0,1,N/A,Intentional,Child
06-Mar-16,New York,Brooklyn,N/A,0,1,N/A,Intentional,Child
05-Mar-16,Texas,La Marque,2222 Cedar Drive,0,1,N/A,Intentional,Child
04-Mar-16,Ohio,Columbus,Duxberry Avenue,0,1,N/A,Intentional,Child
04-Mar-16,Ohio,Columbus,900 E. 5th Ave.,1,3,N/A,Intentional,Child
03-Mar-16,Kentucky,Hickory (Viola),Kentucky 408 East,0,1,N/A,Intentional,Child
01-Mar-16,Tennessee,Nashville,1500 block of Porter Road,0,3,N/A,Intentional,Child
29-Feb-16,New Jersey,Paterson,43 Rosa Parks Boulevard,0,1,N/A,Intentional,Child
29-Feb-16,South Carolina,Spartanburg,340 Rowe St.,0,1,N/A,Intentional,Child
28-Feb-16,Virginia,Portsmouth,4200 block of Moregate Lane,0,1,N/A,Intentional,Child
28-Feb-16,Virginia,Portsmouth,700 block of Lancer Drive,0,1,N/A,Intentional,Child
27-Feb-16,New York,Buffalo,N/A,0,2,N/A,Intentional,Child
27-Feb-16,California,Mc Farland,N/A,0,2,N/A,Intentional,Child
24-Feb-16,North Carolina,Goldsboro,500 block of Stadium Drive,0,1,N/A,Intentional,Child
23-Feb-16,Florida,Sanford,N/A,0,1,N/A,Intentional,Child
21-Feb-16,Texas,Houston,5100 block of Idaho Street,0,5,N/A,Intentional,Child
20-Feb-16,Michigan,Detroit,16000 block of Mark Twain Street,0,1,N/A,Intentional,Child
20-Feb-16,Illinois,Chicago (Englewood),5600 block of South Wolcott,0,1,N/A,Intentional,Child
19-Feb-16,New York,Newburgh,Liberty Street and Benkard Avenue,0,1,N/A,Intentional,Child
19-Feb-16,Alabama,Fairfield,7201 Aaron Aronov Drive,0,3,N/A,Intentional,Child
19-Feb-16,California,Vallejo,509 Porter Street,1,3,N/A,Intentional,Child
17-Feb-16,Virginia,Suffolk,200 block of Jonathans Way,0,1,N/A,Intentional,Child
16-Feb-16,North Carolina,Durham,Great Bend Drive and Lime Street,0,1,N/A,Intentional,Child
14-Feb-16,North Carolina,Knightdale,200 block of Colchester Drive,0,1,N/A,Intentional,Child
14-Feb-16,Mississippi,Canton,N/A,0,2,N/A,Intentional,Child
13-Feb-16,Illinois,Chicago,3100 block of West 64th Street,0,1,N/A,Intentional,Child
12-Feb-16,District of Columbia,Washington,1005 8th Street SE,0,2,N/A,Intentional,Child
11-Feb-16,Illinois,Chicago,3700 block of West Chicago,0,2,N/A,Intentional,Child
11-Feb-16,Virginia,Alexandria,4000 block of Morris Street,0,1,N/A,Intentional,Child
08-Feb-16,Georgia,Walton (county),N/A,0,1,N/A,Intentional,Child
06-Feb-16,District of Columbia,Washington,5400 block of Georgia Avenue NW,0,2,N/A,Intentional,Child
06-Feb-16,Texas,Forney,17437 Adams Trail,0,1,N/A,Intentional,Child
05-Feb-16,Texas,Temple,5200 block of Indian Springs Drive,0,1,N/A,Intentional,Child
04-Feb-16,Texas,Temple (Moffatt),5200 block of Indian Springs Road,0,1,N/A,Intentional,Child
02-Feb-16,Pennsylvania,Mckeesport,1600 block Evans Avenue,0,2,N/A,Intentional,Child
02-Feb-16,Missouri,Saint Louis,3900 block of S Grand Blvd,0,1,N/A,Intentional,Child
30-Jan-16,New Jersey,Newark,100 block of Sunset Street,0,1,N/A,Intentional,Child
29-Jan-16,Virginia,Woodford,14395 Jefferson Davis Highway,2,2,N/A,Intentional,Child
27-Jan-16,Maryland,Waldorf,3300 block of Patapsco Place,0,1,N/A,Intentional,Child
27-Jan-16,Texas,Brownsville,900 block of Ruben Torres Boulevard,0,1,N/A,Intentional,Child
26-Jan-16,Louisiana,New Orleans (Algiers),300 block of Huntlee Drive,0,1,N/A,Intentional,Child
25-Jan-16,New York,Jamestown,411 East 2nd Street,0,1,N/A,Intentional,Child
23-Jan-16,Indiana,South Bend,2700 block of East Edison Road,0,1,N/A,Intentional,Child
23-Jan-16,South Carolina,Anderson (county),Crooked Creek Court,0,1,N/A,Intentional,Child
22-Jan-16,Nevada,Las Vegas,3600 Las Vegas Boulevard South,0,1,N/A,Intentional,Child
18-Jan-16,Missouri,Grandview,N/A,0,1,N/A,Intentional,Child
18-Jan-16,Florida,Fort Myers,Dr. Martin Luther King Jr. and Veronica S Shoemaker Boulevard,0,1,N/A,Intentional,Child
15-Jan-16,Virginia,Abingdon,N/A,0,1,N/A,Intentional,Child
15-Jan-16,Maryland,Baltimore,5330 Frankford Avenue,0,1,N/A,Intentional,Child
12-Jan-16,Georgia,Atlanta,1504 Bouldercrest Road,0,1,N/A,Intentional,Child
10-Jan-16,New York,Orchard Park,Sandpiper Court,0,1,N/A,Intentional,Child
08-Jan-16,Tennessee,Kingsport,2005 Michelham Drive,0,1,N/A,Intentional,Child
08-Jan-16,Texas,Carlsbad,11000 block of Midland,0,1,N/A,Intentional,Child
04-Jan-16,Mississippi,Jackson,Keele Street,0,2,N/A,Intentional,Child
04-Jan-16,Tennessee,Memphis,1400 block of Briercrest Lane,2,1,N/A,Intentional,Child
04-Jan-16,Georgia,Lagrange,64 North Cary Street,0,1,N/A,Intentional,Child
04-Jan-16,Florida,Saint Cloud,2900 block of Michigan Avenue,0,1,N/A,Intentional,Child
03-Jan-16,Illinois,Granite City,4700 block of Warnock Avenue,0,1,N/A,Intentional,Child
03-Jan-16,Iowa,Dubuque,942 Main Street,0,1,N/A,Intentional,Child
03-Jan-16,Texas,Spring,30706 Eastridge Drive,0,1,N/A,Intentional,Child
03-Jan-16,Alabama,Talladega,West Street,0,1,N/A,Intentional,Child
01-Jan-16,Florida,Orlando,800 block of South Kirkman Road,0,1,N/A,Intentional,Child
29-Dec-15,Texas,San Antonio,4611 East Houston Street,0,1,N/A,Intentional,Child
27-Dec-15,Michigan,Detroit,1600 block of Steel Street,1,1,N/A,Intentional,Child
27-Dec-15,Arizona,Yuma,Arizona Avenue,0,2,N/A,Intentional,Child
27-Dec-15,Maryland,Baltimore,1200 block of W. North Ave.,0,3,N/A,Intentional,Child
27-Dec-15,New Jersey,Newark,Morris and Springfield Avenue,0,2,N/A,Intentional,Child
26-Dec-15,Virginia,Newport News,400 block of West 27th Street,0,1,N/A,Intentional,Child
26-Dec-15,Michigan,Gowen,Riverview Dr,1,1,N/A,Intentional,Child
26-Dec-15,Michigan,Kent (county),Lincoln Lake Avenue,1,1,N/A,Intentional,Child
26-Dec-15,New Jersey,Jersey City,Harrison and Bergen Street,0,1,N/A,Intentional,Child
25-Dec-15,Oregon,Molalla,30700 block of S Marian St,0,1,N/A,Intentional,Child
25-Dec-15,Florida,Jacksonville,Franklin and Odessa,0,4,N/A,Intentional,Child
24-Dec-15,North Carolina,Franklin (Watauga),123 Old Chigger Trail,0,1,N/A,Intentional,Child
24-Dec-15,Ohio,Dayton,1716 N Gettysburg Ave,0,1,N/A,Intentional,Child
24-Dec-15,Texas,Fort Worth (Watauga),123 Old Chigger Trail,0,1,N/A,Intentional,Child
21-Dec-15,Pennsylvania,Reading,Muhlenberg and Maple streets,0,1,N/A,Intentional,Child
20-Dec-15,Illinois,Cairo,Cedar Street,0,1,N/A,Intentional,Child
19-Dec-15,California,San Diego,3800 block of Caminito Aguilar,0,1,N/A,Intentional,Child
19-Dec-15,California,San Diego,3884 Caminito Aguilar,0,1,N/A,Intentional,Child
19-Dec-15,Texas,Houston,10633 Strickland,0,1,N/A,Intentional,Child
16-Dec-15,Illinois,Chicago,1000 block of North Leamington Avenue,0,1,N/A,Intentional,Child
15-Dec-15,Ohio,Columbus,1900 block of South 9th Street,0,1,N/A,Intentional,Child
15-Dec-15,Missouri,Imperial,5400 block of Lakewood Terrace,0,1,N/A,Intentional,Child
14-Dec-15,Pennsylvania,Philadelphia,700 block of W. Luzerne Street,0,1,N/A,Intentional,Child
14-Dec-15,Ohio,Toledo,2100 block of Alvin Street,0,1,N/A,Intentional,Child
12-Dec-15,Alaska,Anchorage,4000 block of Wispen Circle,0,1,N/A,Intentional,Child
12-Dec-15,Illinois,Chicago,5900 block of South Calumet Avenue,0,1,N/A,Intentional,Child
11-Dec-15,Pennsylvania,Pittsburgh (Mount Oliver),200 block of  Brownsville Road,0,4,N/A,Intentional,Child
10-Dec-15,Iowa,Davenport,600 block of E. 14th Street,0,1,N/A,Intentional,Child
09-Dec-15,Oklahoma,Tulsa,East 46th Street North and North Lewis Ave,0,3,N/A,Intentional,Child
08-Dec-15,Georgia,Atlanta,2727 Godby Road,0,1,N/A,Intentional,Child
08-Dec-15,Georgia,Jesup,1282 Sunset Boulevard,0,2,N/A,Intentional,Child
06-Dec-15,Louisiana,New Orleans,7300 block of Brevard Street,0,1,N/A,Intentional,Child
06-Dec-15,Georgia,Conyers,Frontier Drive,0,1,N/A,Intentional,Child
05-Dec-15,Georgia,Atlanta,2051 Flat Shoals Road SE,0,1,N/A,Intentional,Child
05-Dec-15,Ohio,Dayton,600 block of Hulbert Avenue,0,1,N/A,Intentional,Child
03-Dec-15,Ohio,Columbus,700 block of Kelton Avenue,0,1,N/A,Intentional,Child
02-Dec-15,Ohio,Columbus,N/A,0,1,N/A,Intentional,Child
01-Dec-15,Oklahoma,Tulsa,4950 S. Mingo Road,0,1,N/A,Intentional,Child
30-Nov-15,Tennessee,Nashville,84 Whitsett Road,0,1,N/A,Intentional,Child
29-Nov-15,Washington,Everett,12400 block of Admiralty Way,0,1,N/A,Intentional,Child
26-Nov-15,Ohio,Baltic,102 Baltic Haus Drive,0,1,N/A,Intentional,Child
24-Nov-15,North Carolina,Raleigh,4204 Ferriday Court,0,1,N/A,Intentional,Child
24-Nov-15,Ohio,Northwood,314 W. Andrus Road,1,1,N/A,Intentional,Child
22-Nov-15,Louisiana,New Orleans,1900 block of Gallier Street,0,17,N/A,Intentional,Child
20-Nov-15,Texas,Waco,N/A,1,1,N/A,Intentional,Child
19-Nov-15,Minnesota,Minneapolis,1500 block of Plymouth Avenue,0,2,N/A,Intentional,Child
19-Nov-15,Texas,Lubbock (county),N/A,0,1,N/A,Intentional,Child
18-Nov-15,California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,N/A,Intentional,Child
17-Nov-15,California,Richmond,200 block of South 37th Street,0,2,N/A,Intentional,Child
16-Nov-15,Texas,Laredo,N/A,0,1,N/A,Intentional,Child
16-Nov-15,Texas,Laredo,800 block of George Road,0,1,N/A,Intentional,Child
16-Nov-15,Virginia,Richmond,300 block of Red Ash Drive,1,2,N/A,Intentional,Child
15-Nov-15,California,Stockton,100 block of East First Street,0,1,N/A,Intentional,Child
12-Nov-15,Texas,Houston,Antoine and Beltway 8 North,0,1,N/A,Intentional,Child
12-Nov-15,Illinois,Chicago,9000 block of South Bishop,0,1,N/A,Intentional,Child
12-Nov-15,Georgia,Albany,700 block of Mobile Avenue,0,1,N/A,Intentional,Child
12-Nov-15,Texas,Harris (county),N/A,0,1,N/A,Intentional,Child
11-Nov-15,Texas,Houston,W. Little York,0,1,N/A,Intentional,Child
08-Nov-15,North Carolina,Brunswick,Mill Pond Road,0,1,N/A,Intentional,Child
07-Nov-15,Georgia,Waycross,600 block of Owens Street,1,2,N/A,Intentional,Child
06-Nov-15,Michigan,Troy,2105 South Blvd W,0,1,N/A,Intentional,Child
06-Nov-15,New Jersey,Plainfield,West 3rd Street and Evona Avenue,1,2,N/A,Intentional,Child
04-Nov-15,New Jersey,Asbury Park,Springwood and Atkins Avenue,0,2,N/A,Intentional,Child
01-Nov-15,Illinois,Chicago,7600 block of South Parnell Avenue,0,1,N/A,Intentional,Child
31-Oct-15,California,Stockton,Swain Road and Tam O’ Shanter Drive,0,2,N/A,Intentional,Child
30-Oct-15,Arizona,Phoenix,18th Street and Baseline Road,0,1,N/A,Intentional,Child
30-Oct-15,New Mexico,Espanola,1911 Avenida Canada,0,1,N/A,Intentional,Child
29-Oct-15,Florida,Fort Myers,3600 block of Seminole Avenue,0,1,N/A,Intentional,Child
28-Oct-15,Ohio,Cleveland,6600 block of Bliss Avenue,0,1,N/A,Intentional,Child
28-Oct-15,California,San Jose,1900 block of Almaden Road,0,2,N/A,Intentional,Child
25-Oct-15,Florida,Orlando,4614 Alrix Drive,0,2,N/A,Intentional,Child
24-Oct-15,Pennsylvania,Erie,2057 Charleston Ave,0,1,N/A,Intentional,Child
24-Oct-15,Florida,Cape Coral,1518 Northeast 43rd Lane,1,2,N/A,Intentional,Child
24-Oct-15,Arkansas,Forrest City,N/A,0,1,N/A,Intentional,Child
24-Oct-15,Texas,Mission,4600 block of Sorita Street,0,1,N/A,Intentional,Child
23-Oct-15,Texas,San Antonio,Canterbury Drive,0,1,N/A,Intentional,Child
23-Oct-15,Florida,Bartow,Hunt Road,0,1,N/A,Intentional,Child
22-Oct-15,Georgia,Warner Robins,508 Diggs Boulevard,0,1,N/A,Intentional,Child
21-Oct-15,Wisconsin,Milwaukee,77th and Villard,0,1,N/A,Intentional,Child
20-Oct-15,Louisiana,Lake Charles,400 block of Scott Street,0,2,N/A,Intentional,Child
19-Oct-15,Florida,Lehigh Acres,South Alabama Road,0,1,N/A,Intentional,Child
19-Oct-15,Georgia,Rhine,Oak Grove Church Road,0,1,N/A,Intentional,Child
18-Oct-15,Illinois,Chicago,3500 block of East 97th Street,0,1,N/A,Intentional,Child
17-Oct-15,California,Panorama City,Wakefield Avenue and Osborne Street,0,1,N/A,Intentional,Child
12-Oct-15,Georgia,Decatur,4731 Glenwood Road,0,4,N/A,Intentional,Child
12-Oct-15,Georgia,Pendergrass,N/A,0,1,N/A,Intentional,Child
11-Oct-15,Missouri,Kansas City,8400 block of East 93rd Terrace,0,1,N/A,Intentional,Child
10-Oct-15,Alabama,Tuscaloosa,13000 block of North Rosser Road,0,1,N/A,Intentional,Child
05-Oct-15,Delaware,Wilmington,Bennett and East Eighth streets,0,1,N/A,Intentional,Child
04-Oct-15,Maryland,Baltimore,3500 block of Old York Road,0,1,N/A,Intentional,Child
03-Oct-15,Florida,West Palm Beach,200 block of W 29th St,0,1,N/A,Intentional,Child
02-Oct-15,Oklahoma,Tulsa,1600 block of N. Lewis Avenue,0,3,N/A,Intentional,Child
01-Oct-15,Oregon,Roseburg,1140 Umpqua College Rd,10,9,N/A,Intentional,Child
30-Sep-15,New Mexico,Las Cruces,2230 Dona Ana Road,0,1,N/A,Intentional,Child
30-Sep-15,Tennessee,Memphis,4300 block of Graceland,0,1,N/A,Intentional,Child
29-Sep-15,Illinois,Chicago,7000 block of South Harper Avenue,0,1,N/A,Intentional,Child
28-Sep-15,Ohio,Cincinnati (Evanston),1800 block of Hewitt Avenue,0,5,N/A,Intentional,Child
28-Sep-15,Illinois,Chicago,5300 block of South Aberdeen Street,2,3,N/A,Intentional,Child
28-Sep-15,Pennsylvania,Philadelphia,5000 block of Boudinot Street,0,3,N/A,Intentional,Child
27-Sep-15,Illinois,Chicago,1400 block of East 66th Place,0,3,N/A,Intentional,Child
27-Sep-15,Florida,Belle Glade,400 block of Southwest D Road,0,1,N/A,Intentional,Child
27-Sep-15,Missouri,Malden,600 block of North Kimball,0,3,N/A,Intentional,Child
25-Sep-15,Texas,Houston,6500 block of Narcissus,1,1,N/A,Intentional,Child
24-Sep-15,Michigan,Battle Creek,120 block of Greentree Boulevard,0,1,N/A,Intentional,Child
24-Sep-15,Oregon,Dallas,2000 block of Mistletoe Road,0,1,N/A,Intentional,Child
25-Nov-16,Alaska,Fairbanks,433 Harold Bentley Ave,4,0,N/A,Intentional,Child
23-Nov-16,West Virginia,Troy,Highway 47 West,1,0,N/A,Intentional,Child
22-Nov-16,Arkansas,Little Rock,2000 block of Harrison Street,1,0,N/A,Intentional,Child
19-Nov-16,Pennsylvania,Wilkes Barre,351 McLean Street,3,0,N/A,Intentional,Child
18-Nov-16,Georgia,Norcross,700 block of Pebble Creek Drive,3,0,N/A,Intentional,Child
17-Nov-16,Virginia,Stafford,8 Wilderness Ct,4,0,N/A,Intentional,Child
15-Nov-16,Oklahoma,Creek (county),22500 block of West 71st Street,2,0,N/A,Intentional,Child
14-Nov-16,Texas,Houston,10445 Greens Crossing Boulevard,1,2,N/A,Intentional,Child
13-Nov-16,Colorado,Park (county),N/A,1,0,N/A,Intentional,Child
13-Nov-16,Florida,Jacksonville,5105 Cleveland Rd,3,2,N/A,Intentional,Child
13-Nov-16,Michigan,Ypsilanti,212 Stevens Drive,1,0,N/A,Intentional,Child
12-Nov-16,Colorado,Grand Junction (Fruitvale),3060 Sandpiper Avenue,1,0,N/A,Intentional,Child
10-Nov-16,Texas,Amarillo,4100 block of Brook Hollow,4,0,N/A,Intentional,Child
06-Nov-16,Texas,Rio Grande City,Woods Brothers Road and Segunada Road,2,0,N/A,Intentional,Child
05-Nov-16,Texas,Killeen,4600 block of Golden Gate Drive,1,0,N/A,Intentional,Child
05-Nov-16,Indiana,Gary,500 block of West 39th Avenue,1,0,N/A,Intentional,Child
05-Nov-16,Missouri,Saint Louis,806 Cliff Cave Rd,3,0,N/A,Intentional,Child
04-Nov-16,Kansas,Kansas City,7569 State Avenue,1,0,N/A,Intentional,Child
03-Nov-16,New Jersey,Orange,234 Cleveland Street,2,1,N/A,Intentional,Child
29-Oct-16,Ohio,Toledo,123 Rockingham Street,1,0,N/A,Intentional,Child
27-Oct-16,Missouri,Kansas City,18th and Topping,1,0,N/A,Intentional,Child
27-Oct-16,North Carolina,Shelby,600 block of Whisenant Street,2,1,N/A,Intentional,Child
25-Oct-16,Ohio,Columbus,4600 block of Parkwick Drive,1,3,N/A,Intentional,Child
22-Oct-16,Georgia,Jonesboro,24 Libby Lane,2,0,N/A,Intentional,Child
20-Oct-16,Florida,Ochopee,54000 block of U.S. 41,3,0,N/A,Intentional,Child
20-Oct-16,California,Stockton,8926 Ledgewood Avenue,1,0,N/A,Intentional,Child
19-Oct-16,Ohio,Cable,3140 Chatfield Road,1,0,N/A,Intentional,Child
16-Oct-16,Texas,San Angelo,"1,000 block of FM 2105",1,0,N/A,Intentional,Child
16-Oct-16,Arizona,Tolleson,S 91st Ave and W Broadway Rd,3,0,N/A,Intentional,Child
13-Oct-16,Illinois,Waukegan,1100 block of Greenfield Avenue,1,0,N/A,Intentional,Child
13-Oct-16,California,Tulare,22400 block of Road 130,3,0,N/A,Intentional,Child
09-Oct-16,Arkansas,Eudora,240 South Mabry Street,1,2,N/A,Intentional,Child
09-Oct-16,North Carolina,Winston Salem (Winston-salem),669 Harvey Teague Road,2,0,N/A,Intentional,Child
09-Oct-16,Minnesota,Minneapolis,26th Street East and 11th Avenue South,2,0,N/A,Intentional,Child
05-Oct-16,Georgia,Savannah,West 50th Street,1,0,N/A,Intentional,Child
05-Oct-16,Oregon,Beaverton,12015 Southwest Walden Lane,3,0,N/A,Intentional,Child
01-Oct-16,Georgia,Mcdonough,961 King Mill Road,1,0,N/A,Intentional,Child
01-Oct-16,South Carolina,Conway (Bucksport),Martin Luther Drive,4,0,N/A,Intentional,Child
30-Sep-16,Minnesota,Minneapolis,5400 block of 34th Avenue South,3,1,N/A,Intentional,Child
30-Sep-16,Wisconsin,Milwaukee,2100 block of North 15th Street,1,0,N/A,Intentional,Child
28-Sep-16,Arizona,Avondale,525 E Harrison Dr,1,0,N/A,Intentional,Child
28-Sep-16,South Carolina,Townville,105 Townville School Road,2,2,N/A,Intentional,Child
25-Sep-16,California,Stockton,1100 block of South Commerce Street,1,0,N/A,Intentional,Child
25-Sep-16,Alabama,Birmingham,3100 block of Avenue Q,1,0,N/A,Intentional,Child
18-Sep-16,Florida,Palm Beach Gardens (Riviera Beach),1200 block of West 32nd Street,1,0,N/A,Intentional,Child
18-Sep-16,Florida,Tampa,6727 S. Lois Ave.,1,0,N/A,Intentional,Child
15-Sep-16,Texas,Katy,5400 block of Plantation Forest Drive,2,0,N/A,Intentional,Child
12-Sep-16,Pennsylvania,Quakertown,2100 block of Kumry Road,1,0,N/A,Intentional,Child
11-Sep-16,Kentucky,Louisville,1600 block of Brashear Drive,1,0,N/A,Intentional,Child
10-Sep-16,Texas,Bastrop,600 block of Oak Hill Cemetery Road,3,0,N/A,Intentional,Child
01-Sep-16,South Carolina,Columbia,228 Meredith Square,1,2,N/A,Intentional,Child
28-Aug-16,New Mexico,Albuquerque,2600 Americare Ct NW,3,0,N/A,Intentional,Child
28-Aug-16,Florida,Miami,NW 25th Ave and 102nd St,1,1,N/A,Intentional,Child
25-Aug-16,Tennessee,Parrottsville,Shenandoah Way,1,0,N/A,Intentional,Child
24-Aug-16,New Jersey,Camden,900 block of South 8th Street,1,0,N/A,Intentional,Child
18-Aug-16,Montana,Belgrade,1005 Cardinal Dr,1,0,N/A,Intentional,Child
15-Aug-16,Mississippi,Byhalia,95 Rebecca Drive,1,0,N/A,Intentional,Child
14-Aug-16,Florida,Palm Beach Gardens (Riviera Beach),4250 Leo Lane,2,0,N/A,Intentional,Child
14-Aug-16,Louisiana,Prairieville (Galvez),Oak Trace Road,3,0,N/A,Intentional,Child
14-Aug-16,Iowa,Garner,2194 Sioux Ave,1,0,N/A,Intentional,Child
13-Aug-16,Missouri,Kansas City,5700 block of College Avenue,2,1,N/A,Intentional,Child
13-Aug-16,Virginia,Danville,800 block of Edmonds Street,1,0,N/A,Intentional,Child
08-Aug-16,Tennessee,Hendersonville,118 Shady View Drive,1,0,N/A,Intentional,Child
08-Aug-16,New Jersey,Burlington,15 Sunflower Circle,3,0,N/A,Intentional,Child
06-Aug-16,California,Long Beach,9th and Locust,2,0,N/A,Intentional,Child
06-Aug-16,Idaho,Weiser,Macomb Road,1,0,N/A,Intentional,Child
06-Aug-16,Pennsylvania,Reading (Sinking Spring),51 Winding Brook Drive,5,0,N/A,Intentional,Child
03-Aug-16,Maryland,Hyattsville (Landover),6900 block of Forrest Terrace Drive,1,0,N/A,Intentional,Child
02-Aug-16,Louisiana,Marrero,2000 block of Fernando Court,1,0,N/A,Intentional,Child
31-Jul-16,Louisiana,Thibodaux,900 block of Burma Road,2,0,N/A,Intentional,Child
31-Jul-16,Alabama,Birmingham (Homewood),1301 Lakeshore Dr.,1,0,N/A,Intentional,Child
31-Jul-16,Texas,Houston,300 block of De Haven St,1,0,N/A,Intentional,Child
29-Jul-16,Texas,Conroe,15596 N Fwy Service Road,2,0,N/A,Intentional,Child
27-Jul-16,Florida,Fort Lauderdale (Dania Beach),W Dania Beach Blvd and SW 8th Ave,2,1,N/A,Intentional,Child
27-Jul-16,Virginia,Fairfax,Fairfax Hunt Road,2,0,N/A,Intentional,Child
26-Jul-16,Utah,Salt Lake City,561 N. Center Street,2,0,N/A,Intentional,Child
26-Jul-16,Texas,Houston,9700 block of Shady Tree Ln,1,0,N/A,Intentional,Child
23-Jul-16,Texas,Bastrop,202 Childers Drive,4,1,N/A,Intentional,Child
20-Jul-16,Georgia,Jones (county),113 Horseshoe Bend Court,1,0,N/A,Intentional,Child
18-Jul-16,South Carolina,Gaston,2400 block of Glenn Road,1,0,N/A,Intentional,Child
17-Jul-16,Louisiana,Sulphur,Dahlia Lane,2,0,N/A,Intentional,Child
17-Jul-16,Pennsylvania,Knoxville,Zara Street,1,0,N/A,Intentional,Child
17-Jul-16,South Carolina,Darlington,N/A,2,0,N/A,Intentional,Child
16-Jul-16,Ohio,Cincinnati,6200 block of Chandler Street,1,0,N/A,Intentional,Child
15-Jul-16,Florida,Port Orange,829 Hudson Lane,1,0,N/A,Intentional,Child
14-Jul-16,Alabama,Leighton,1500 block of Hwy 157,1,0,N/A,Intentional,Child
14-Jul-16,Colorado,Steamboat Springs,N/A,1,0,N/A,Intentional,Child
14-Jul-16,Texas,Tahoka,County Road Q,3,0,N/A,Intentional,Child
11-Jul-16,Texas,Marion (county),Monica Drive,1,0,N/A,Intentional,Child
08-Jul-16,Arkansas,Beebe,300 block of Spring Street,1,0,N/A,Intentional,Child
08-Jul-16,California,San Bernardino,2950 Del Rosa Avenue,3,0,N/A,Intentional,Child
08-Jul-16,Minnesota,Minneapolis,Lowry Avenue N. and Penn Avenue N.,1,1,N/A,Intentional,Child
05-Jul-16,California,Altadena,300 block of Figueroa Drive,1,1,N/A,Intentional,Child
03-Jul-16,Kentucky,Lowmansville,July Drive,1,0,N/A,Intentional,Child
02-Jul-16,Illinois,Hazel Crest,2400 block of Crescent Drive,3,0,N/A,Intentional,Child
02-Jul-16,California,Lemoore,800 block of Dogwood Avenue,1,0,N/A,Intentional,Child
01-Jul-16,Tennessee,Clarksville,874 Samantha Lane,1,0,N/A,Intentional,Child
29-Jun-16,Nevada,Las Vegas,6100 block of West Lake Mead Boulevard,5,0,N/A,Intentional,Child
28-Jun-16,Texas,Aransas Pass,1700 block of West Highland Avenue,3,0,N/A,Intentional,Child
25-Jun-16,New Jersey,East Orange,112 Norman Street,1,0,N/A,Intentional,Child
23-Jun-16,Pennsylvania,Philadelphia,1800 block of N 20th Street,1,0,N/A,Intentional,Child
21-Jun-16,California,Fresno,South First Street and East Platt Avenue,1,2,N/A,Intentional,Child
20-Jun-16,Colorado,Conejos (county),N/A,1,0,N/A,Intentional,Child
20-Jun-16,Missouri,Kansas City,East 8th Street and The Paseo,1,0,N/A,Intentional,Child
17-Jun-16,Iowa,Elgin,210 Main Street,1,0,N/A,Intentional,Child
12-Jun-16,Pennsylvania,Littlestown,first block of James Avenue,2,1,N/A,Intentional,Child
11-Jun-16,New Mexico,Roswell,2300 block of Davis Ave,5,0,N/A,Intentional,Child
04-Jun-16,Illinois,Chicago,900 block of West 96th Street,1,0,N/A,Intentional,Child
03-Jun-16,Ohio,Hillsboro,Trenton Street,2,0,N/A,Intentional,Child
03-Jun-16,Colorado,Aurora,1575 Galena Street,1,0,N/A,Intentional,Child
